subset,sample_id,num_nodes,num_faces,inlet_count,wss_mag_mean,wss_mag_std,wss_mag_max,pressure_mean,pressure_min,pressure_max,pressure_range
bifurcating,sample_1616,18835,37666,921,13.168347350341143,7.8586331871138535,65.31309615844751,133508.8795601606,133285.578125,133876.640625,591.0625
bifurcating,sample_1617,13985,27966,650,15.61424258623353,7.004928486398266,64.08473246839522,133701.17833281195,133309.15625,134192.859375,883.703125
bifurcating,sample_1618,17171,34338,851,14.40007113853825,8.237386003570832,86.75452648062,133579.99433274125,133311.75,134185.8125,874.0625
bifurcating,sample_1619,18493,36982,896,11.250372002008175,6.016442535721083,78.43786693287652,133471.21144149138,133290.375,133968.953125,678.578125
bifurcating,sample_1620,14886,29768,704,15.627247717985037,6.755688906326598,93.06753856701967,133655.47199549913,133311.359375,134171.890625,860.53125
bifurcating,sample_1621,16173,32342,804,16.00385183102273,9.705679242893613,86.08899882938117,133637.70469204074,133290.015625,134065.03125,775.015625
bifurcating,sample_1622,18096,36188,845,12.296671094535332,6.702876451280574,73.245763763504,133714.14908336097,133504.90625,134056.859375,551.953125
bifurcating,sample_1623,15967,31930,756,13.850533202862028,6.918175820303778,80.7691228088306,133594.6542390164,133326.78125,134074.171875,747.390625
bifurcating,sample_1624,15009,30014,713,14.62383183620982,7.810294930280568,107.56765529236979,133602.37669793956,133313.421875,134143.5625,830.140625
bifurcating,sample_1625,16393,32782,792,12.779083334464516,6.509486483019679,95.02474009732786,133533.14365983193,133313.484375,134180.75,867.265625
bifurcating,sample_1626,20456,40908,987,10.018828900405177,6.478799735668055,80.01562055892953,133514.714432807,133357.796875,133964.390625,606.59375
bifurcating,sample_1627,13769,27534,671,16.816279592991705,9.764266953422728,93.44750770485851,133706.7416274784,133251.390625,134136.71875,885.328125
bifurcating,sample_1628,17886,35768,846,12.239987109873244,6.766451610976273,78.5397706511955,133678.59160097284,133465.265625,134181.1875,715.921875
bifurcating,sample_1629,19409,38814,952,9.474745393407288,5.0935412749425755,59.712678663174465,133486.88510001803,133330.640625,134053.375,722.734375
bifurcating,sample_1630,14296,28588,690,13.226215138697968,6.198515687140304,45.26485044369237,133617.42214496186,133332.140625,133897.296875,565.15625
bifurcating,sample_1631,17246,34488,793,13.068478528090703,7.681071979220787,94.83390228090835,133570.55450629856,133333.71875,134098.515625,764.796875
bifurcating,sample_1632,19208,38412,957,12.48647838341147,7.551413651293561,83.368248549153,133509.180393586,133315.921875,134011.921875,696.0
bifurcating,sample_1633,14387,28770,699,15.738595511154104,7.258083262590006,79.30496027715446,133652.4879307274,133314.03125,134253.40625,939.375
bifurcating,sample_1634,12087,24170,589,17.071819170863744,8.077776784571011,82.28985980487565,133757.91705448003,133326.96875,134254.53125,927.5625
bifurcating,sample_1635,11390,22776,581,16.581440813771724,6.726607297424711,40.40893501477107,133745.48974292143,133316.484375,134276.90625,960.421875
bifurcating,sample_1636,19143,38282,914,10.197087445006686,6.047265293643435,68.44317382358764,133442.84170617198,133277.515625,133840.609375,563.09375
bifurcating,sample_1637,14588,29172,692,15.401851576654673,7.904736571366488,80.54239295511178,133654.9982691253,133330.3125,134111.84375,781.53125
bifurcating,sample_1638,16867,33730,824,11.807965656014135,6.118827764595498,57.44167318066041,133549.28053947797,133353.203125,133854.453125,501.25
bifurcating,sample_1639,17197,34390,848,13.09970688819889,6.52796420558825,70.6304571183594,133574.9938933753,133331.640625,134021.515625,689.875
bifurcating,sample_1640,18762,37520,894,11.648642402359412,7.3259309521917695,69.27802934214793,133542.75833050182,133369.09375,133972.265625,603.171875
bifurcating,sample_1641,16317,32630,821,10.659178041844836,4.734994728570221,23.6246418737295,133497.49986881015,133314.6875,133757.1875,442.5
bifurcating,sample_1642,19092,38180,887,11.110321671307508,7.240602034377125,82.82793823773964,133532.15571639955,133365.5625,133971.171875,605.609375
bifurcating,sample_1643,15209,30414,734,15.249707828220787,8.91952278884232,79.06987829902192,133663.2389405533,133319.90625,134114.390625,794.484375
bifurcating,sample_1644,11435,22866,565,17.402222059313484,7.278463078879746,61.37576257486644,133789.3092096633,133319.9375,134318.265625,998.328125
bifurcating,sample_1645,14764,29524,680,12.333897005215029,5.452137337238118,54.31184699778303,133577.3843883348,133314.15625,133872.015625,557.859375
bifurcating,sample_1646,19255,38506,978,12.766855249846447,7.812481160570598,60.69272055283708,133529.40580368735,133264.640625,133893.53125,628.890625
bifurcating,sample_1647,18091,36178,909,11.961792449203799,6.165718179860977,73.67479839482272,133538.42778004258,133332.390625,134099.953125,767.5625
bifurcating,sample_1648,17111,34218,829,10.73676033198724,5.135452937862054,52.344694261618635,133524.71122925312,133333.484375,133780.765625,447.28125
bifurcating,sample_1649,15094,30184,707,11.773319734121534,5.000799691793596,36.23351432444526,133564.62900718002,133334.015625,133889.546875,555.53125
bifurcating,sample_1650,16455,32906,804,13.251767105437095,7.207269768994025,71.92234708214959,133588.91953528562,133351.5625,134006.3125,654.75
bifurcating,sample_1651,16153,32302,743,13.331008822584305,8.184433750680116,67.96072076198755,133595.53098592366,133327.046875,134011.1875,684.140625
bifurcating,sample_1652,18377,36750,925,11.121354258616979,5.608966440106443,50.0580228192785,133332.39836480384,133059.84375,133991.84375,932.0
bifurcating,sample_1653,15263,30522,702,13.103038577024478,6.00724053192289,59.33285250418299,133581.11305526437,133307.28125,133893.625,586.34375
bifurcating,sample_1654,14091,28178,678,16.42591610835555,8.187380651299156,75.77036177627964,133686.81724039282,133302.1875,134141.84375,839.65625
bifurcating,sample_1655,15180,30356,737,14.843474617462403,7.4518083414162595,83.68825221006882,133575.40803586133,133286.875,134158.5,871.625
bifurcating,sample_1656,17573,35142,909,12.064653662593738,6.017408048764327,72.44696295390627,133533.70564573494,133301.96875,133914.71875,612.75
bifurcating,sample_1657,14307,28610,680,15.464084009314993,8.22604339510993,80.13898372224756,133659.59838824527,133299.171875,134109.609375,810.4375
bifurcating,sample_1658,18234,36464,847,11.632215608203998,6.1542215105921025,74.16658335188342,133528.53626638424,133334.4375,134109.4375,775.0
bifurcating,sample_1659,16626,33248,769,13.831221366175651,7.911183726434453,86.3173268473451,133565.42120210815,133303.8125,134083.453125,779.640625
bifurcating,sample_1660,18599,37194,933,10.836435961364447,6.074747488413482,69.85530637293984,133474.80070333084,133308.75,134052.359375,743.609375
bifurcating,sample_1661,19459,38914,944,10.781960742867184,5.437234873684882,56.48552405403226,133698.8427454841,133522.421875,133937.515625,415.09375
bifurcating,sample_1662,15369,30734,687,13.58960287264425,6.44465385546224,69.70474022516474,133617.82216739052,133323.171875,134167.6875,844.515625
bifurcating,sample_1663,15397,30790,724,11.474126440616713,5.029304601191356,40.944712647370906,133562.87156385984,133339.953125,133840.25,500.296875
bifurcating,sample_1664,16063,32122,738,13.831795888370241,7.8898533823437695,71.24887942543403,133583.44056507968,133314.0,134001.71875,687.71875
bifurcating,sample_1665,17663,35322,820,13.680449416137726,8.739414931662052,83.05695766197879,133543.87064591236,133239.015625,133888.625,649.609375
bifurcating,sample_1666,15498,30992,718,14.386337646741648,8.016321414817872,76.35781000702751,133608.1826788134,133313.640625,133991.34375,677.703125
bifurcating,sample_1667,17959,35914,841,12.63615748230583,7.655939159905363,64.45646056613609,133568.80755992816,133315.078125,133934.96875,619.890625
bifurcating,sample_1668,15248,30492,697,12.309265657275569,5.242348010458751,55.41285629299457,133583.6123180089,133362.328125,134063.609375,701.28125
bifurcating,sample_1669,14887,29770,711,14.501166480446773,7.836992880690692,81.35094082756025,133634.8361028078,133324.1875,134099.25,775.0625
bifurcating,sample_1670,14037,28070,663,14.986294239725554,6.9469521893617765,104.74364227938989,133658.865929107,133321.25,134164.40625,843.15625
bifurcating,sample_1671,17334,34664,826,11.56990439393455,5.704308510651992,64.1874739813368,133518.94877931377,133293.484375,133905.25,611.765625
bifurcating,sample_1672,17567,35130,872,12.695835097522039,6.292983672448823,53.98957803813011,133542.45152754453,133323.734375,133872.234375,548.5
bifurcating,sample_1673,19668,39332,964,11.80490328543122,7.478541019037923,77.61704713837547,133507.34293887916,133342.234375,134110.234375,768.0
bifurcating,sample_1674,19598,39192,931,11.143713854384343,6.782928318385755,60.609064865659384,133571.92301908997,133392.734375,133949.09375,556.359375
bifurcating,sample_1675,19882,39760,1005,13.46801132917686,8.371057005086383,74.35031490469453,133535.31343284756,133334.9375,133918.09375,583.15625
bifurcating,sample_1676,16253,32502,787,14.311162886194374,7.6142034726350305,76.71343080240655,133605.17775468374,133319.78125,134015.890625,696.109375
bifurcating,sample_1677,15277,30550,763,12.18648440994705,5.874298234444409,38.70696659129559,133535.8994812463,133307.734375,133815.0,507.265625
bifurcating,sample_1678,15848,31692,789,13.17034959585685,6.482843527449314,76.2562954873629,133586.3336452155,133318.4375,134051.421875,732.984375
bifurcating,sample_1679,17964,35924,845,12.629404691260355,7.719937795632021,72.39333907154241,133489.72112280116,133244.296875,133909.484375,665.1875
bifurcating,sample_1680,18820,37636,967,9.96779973512839,4.97482407672078,62.17915617075086,133475.66401766738,133255.5,133840.46875,584.96875
bifurcating,sample_1681,17121,34238,853,12.776010354528367,7.006273668012742,73.02567465372779,133542.4061623883,133308.640625,133913.34375,604.703125
bifurcating,sample_1682,19269,38534,897,11.49487307927416,7.794602067601859,61.70651583066189,133485.50583596062,133267.640625,133811.34375,543.703125
bifurcating,sample_1683,14715,29426,688,15.71196007182267,8.269180080178202,82.16412643968609,133663.43391416073,133317.1875,134182.234375,865.046875
bifurcating,sample_1684,12254,24504,595,17.072024630537943,7.50449677337276,83.58064473820151,133739.0837609148,133315.671875,134283.390625,967.71875
bifurcating,sample_1685,12790,25576,614,16.77242012387865,7.6281107048988535,102.71116623370115,133728.50212812744,133319.109375,134451.34375,1132.234375
bifurcating,sample_1686,15561,31118,731,12.867858169367466,6.507880877445213,77.49996043838873,133536.88798016676,133289.15625,133904.65625,615.5
bifurcating,sample_1687,16173,32342,769,13.096342841651825,5.799382973501815,59.917668270155126,133580.87406866383,133328.546875,134015.796875,687.25
bifurcating,sample_1688,14943,29882,726,15.443127885748943,8.426404436969023,73.91659281720084,133671.64109658368,133317.1875,134092.109375,774.921875
bifurcating,sample_1689,12129,24254,595,17.833116402904395,8.081522229087252,90.38652041158062,133777.86480233326,133325.90625,134301.359375,975.453125
bifurcating,sample_1690,19631,39258,929,11.117939946690928,7.098247580848055,67.86186820854934,133504.57134681754,133343.421875,133935.421875,592.0
bifurcating,sample_1691,14918,29832,733,14.217497283120727,6.627567398993579,57.344941813438005,133596.00519297158,133310.546875,133975.640625,665.09375
bifurcating,sample_1692,18061,36118,854,11.12922953422473,5.833568636105723,71.25566023303654,133505.38471360944,133292.421875,134083.953125,791.53125
bifurcating,sample_1693,16324,32644,817,13.67147638261719,7.118799904644493,93.52454687578839,133557.73193227762,133170.25,134198.8125,1028.5625
bifurcating,sample_1694,18875,37746,962,10.236628882088628,4.958494530423584,40.785080265704984,133479.63087417217,133307.78125,133717.390625,409.609375
bifurcating,sample_1695,18026,36048,863,11.813423015077749,6.040646033158614,75.08094998363764,133552.3066421419,133318.625,134021.265625,702.640625
bifurcating,sample_1696,21553,43102,1283,8.87255198513576,5.17471374221707,49.506190899240295,133422.170118429,133284.109375,133755.9375,471.828125
bifurcating,sample_1697,16012,32020,741,13.316135034097826,6.890181466101908,76.17353197330797,133581.62403002437,133306.921875,134069.921875,763.0
bifurcating,sample_1698,18020,36036,822,9.621244215451602,5.108889094089726,57.7684380873516,133523.88771764011,133317.9375,133806.890625,488.953125
bifurcating,sample_1699,16021,32038,775,12.23460755502134,5.800797938164376,52.08682161926402,133559.32728333125,133340.765625,133869.75,528.984375
bifurcating,sample_1700,14344,28684,669,13.235447846947558,6.058916897225595,50.31199987705881,133597.18253603423,133309.34375,133886.015625,576.671875
bifurcating,sample_1701,20969,41934,1420,10.438788918990372,6.457958825222004,67.59133795047711,133497.74819599767,133235.6875,133889.015625,653.328125
bifurcating,sample_1702,13851,27698,653,16.58343546045779,8.359979144513186,71.91548752813422,133706.8450574417,133321.578125,134143.875,822.296875
bifurcating,sample_1703,13517,27030,676,14.7324807700902,6.618590416284688,36.8653091555563,133649.75447700117,133309.203125,134063.21875,754.015625
bifurcating,sample_1704,19793,39582,1142,10.199977214097862,5.411351661131308,53.01181974569252,133538.60277781286,133352.546875,133826.671875,474.125
bifurcating,sample_1705,22178,44352,1509,11.215134622029598,7.854687110777686,73.69614189483826,133476.66870392393,133277.421875,133903.3125,625.890625
bifurcating,sample_1706,17128,34252,855,13.572939813703549,7.452421208919333,79.01177856011307,133564.37774769383,133333.890625,134076.453125,742.5625
bifurcating,sample_1707,15300,30596,718,13.709572147554272,7.301910688810183,75.43646674805622,133601.12198325162,133336.078125,134090.765625,754.6875
bifurcating,sample_1708,21447,42890,1111,10.374073606244048,7.497103727249134,74.31541086769175,133352.63740485266,133150.015625,133707.015625,557.0
bifurcating,sample_1709,15465,30926,730,13.104613444575376,6.926188831404189,78.0554080944358,133578.2080292192,133321.265625,134032.109375,710.84375
bifurcating,sample_1710,13615,27226,641,15.722862727730814,7.1995672424359665,109.85557594163222,133684.11315070695,133329.21875,134395.203125,1065.984375
bifurcating,sample_1711,16544,33084,773,13.162090249153666,7.351485837884824,79.14840279485097,133571.22591555095,133284.71875,134164.078125,879.359375
bifurcating,sample_1712,16938,33872,807,12.214325753876956,6.790225455662187,71.49143371421776,133529.0109424814,133315.34375,134115.515625,800.171875
